Country,Subject,Time,NEET
SWE,20_24,2015,11.784966
SWE,20_24,2016,10.846886
SWE,20_24,2017,10.482699
SWE,20_24,2018,10.001472
SWE,20_24,2019,8.978192300000002
SWE,15_29,1997,12.023903
SWE,15_29,1998,9.3701649
SWE,15_29,1999,8.1244774
SWE,15_29,2000,7.8992057
SWE,15_29,2001,7.3366226999999995
SWE,15_29,2002,7.9464817
SWE,15_29,2003,8.4056606
SWE,15_29,2004,9.5359077
SWE,15_29,2005,9.180994
SWE,15_29,2006,10.463096
SWE,15_29,2007,10.078616
SWE,15_29,2008,8.7471857
SWE,15_29,2009,10.992398
SWE,15_29,2010,10.270392
SWE,15_29,2011,9.0556602
SWE,15_29,2012,9.6956758
SWE,15_29,2013,9.364967300000002
SWE,15_29,2014,9.4477053
SWE,15_29,2015,9.077163699999998
SWE,15_29,2016,8.2297888
SWE,15_29,2017,8.041634599999998
SWE,15_29,2018,8.858016000000001
SWE,15_29,2019,7.0272613
CHE,15_19,1997,7.3961959
CHE,15_19,1998,4.9196057
CHE,15_19,1999,7.587507700000001
CHE,15_19,2000,7.9000068
CHE,15_19,2001,6.8062176999999995
CHE,15_19,2002,5.788906099999999
CHE,15_19,2003,7.801622900000001
CHE,15_19,2004,7.2067175
CHE,15_19,2005,7.478258099999999
CHE,15_19,2006,7.569344500000001
CHE,15_19,2007,8.1561413
CHE,15_19,2008,9.3800869
CHE,15_19,2009,8.1204834
CHE,15_19,2017,4.6980963
CHE,15_19,2018,4.0957475
CHE,15_19,2019,4.3168111
CHE,20_24,1997,10.378825
CHE,20_24,1998,11.261897
CHE,20_24,1999,8.267022099999998
CHE,20_24,2000,5.9167542
CHE,20_24,2001,8.4203959
CHE,20_24,2002,9.4418144
CHE,20_24,2003,12.446504
CHE,20_24,2004,11.014254
CHE,20_24,2005,11.857388
CHE,20_24,2006,10.786703
CHE,20_24,2007,10.359705
CHE,20_24,2008,9.136457400000001
CHE,20_24,2009,10.939910000000001
CHE,20_24,2017,9.074850999999999
CHE,20_24,2018,10.021872
CHE,20_24,2019,8.0662355
CHE,15_29,1997,10.2391
CHE,15_29,1998,9.5068359
CHE,15_29,1999,8.746121400000002
CHE,15_29,2000,8.3455429
CHE,15_29,2001,8.8594475
CHE,15_29,2002,9.506194099999998
CHE,15_29,2003,11.43031
CHE,15_29,2004,10.187387
CHE,15_29,2005,10.43501
CHE,15_29,2006,9.9827404
CHE,15_29,2007,10.171864999999999
CHE,15_29,2008,9.556446099999999
CHE,15_29,2009,10.703157000000001
CHE,15_29,2017,8.400214199999999
CHE,15_29,2018,8.0663462
CHE,15_29,2019,7.3363681
TUR,15_19,1997,30.216875
TUR,15_19,1998,27.708883
TUR,15_19,1999,26.914240000000003
TUR,15_19,2000,31.170685
TUR,15_19,2001,32.276749
TUR,15_19,2002,32.947231
TUR,15_19,2003,32.84898
TUR,15_19,2004,35.310734000000004
TUR,15_19,2005,36.118958
TUR,15_19,2006,35.043304
TUR,15_19,2007,34.470078
TUR,15_19,2008,37.0555
TUR,15_19,2009,28.688799
TUR,15_19,2010,25.600527
TUR,15_19,2011,24.779497
TUR,15_19,2013,22.160118
TUR,15_19,2014,20.970842
TUR,15_19,2015,18.677607000000002
TUR,15_19,2016,18.399616
TUR,15_19,2017,15.530239000000002
TUR,15_19,2018,15.304529
TUR,15_19,2019,17.049297
TUR,20_24,1997,48.389069
TUR,20_24,1998,41.956055
TUR,20_24,1999,41.36058
TUR,20_24,2000,44.181492
TUR,20_24,2001,44.215687
TUR,20_24,2002,45.291996000000005
TUR,20_24,2003,47.751457
TUR,20_24,2004,47.839073
TUR,20_24,2005,49.70892
TUR,20_24,2006,48.770725
TUR,20_24,2007,46.253822
TUR,20_24,2008,46.070938
TUR,20_24,2009,46.120174
TUR,20_24,2010,43.673145
TUR,20_24,2011,39.639286
TUR,20_24,2013,35.895920000000004
TUR,20_24,2014,36.298607000000004
TUR,20_24,2015,33.245232
TUR,20_24,2016,32.920654
TUR,20_24,2017,32.857956
TUR,20_24,2018,31.216929999999998
TUR,20_24,2019,33.295712
TUR,15_29,1997,37.962936
TUR,15_29,1998,35.147999
TUR,15_29,1999,35.223904
TUR,15_29,2000,37.831131
TUR,15_29,2001,38.885899
TUR,15_29,2002,39.63892
TUR,15_29,2003,41.139103000000006
TUR,15_29,2004,41.908875
TUR,15_29,2005,43.584148
TUR,15_29,2006,42.636936
TUR,15_29,2007,41.328671
TUR,15_29,2008,41.989979
TUR,15_29,2009,39.581005
TUR,15_29,2010,36.625298
TUR,15_29,2011,34.623466
TUR,15_29,2013,31.256966
TUR,15_29,2014,31.558616999999998
TUR,15_29,2015,28.777969
TUR,15_29,2016,28.202928999999997
TUR,15_29,2017,27.224148
TUR,15_29,2018,26.480194
TUR,15_29,2019,28.765891999999997
GBR,15_19,2000,8.0395985
GBR,15_19,2001,8.1613684
GBR,15_19,2002,8.5619125
GBR,15_19,2003,9.4446602
GBR,15_19,2004,9.0179672
GBR,15_19,2005,9.345014599999999
GBR,15_19,2006,10.918889
GBR,15_19,2007,10.704359
GBR,15_19,2008,9.7684202
GBR,15_19,2009,9.5968218
GBR,15_19,2010,9.9868994
GBR,15_19,2011,9.5078344
GBR,15_19,2012,9.5881748
GBR,15_19,2013,9.0502501
GBR,15_19,2014,8.444237699999999
GBR,15_19,2015,8.7103109
GBR,15_19,2016,8.431469
GBR,15_19,2017,8.754621499999999
GBR,15_19,2018,8.9302368
GBR,15_19,2019,8.633688900000001
GBR,20_24,2000,15.373466
GBR,20_24,2001,14.758949
GBR,20_24,2002,15.317479999999998
GBR,20_24,2003,15.278234
GBR,20_24,2004,14.805220000000002
GBR,20_24,2005,16.846548000000002
GBR,20_24,2006,18.237735999999998
GBR,20_24,2007,18.070854
GBR,20_24,2008,18.332113
GBR,20_24,2009,19.142677
GBR,20_24,2010,19.340719
GBR,20_24,2011,19.124384
GBR,20_24,2012,20.241364
GBR,20_24,2013,19.085394
GBR,20_24,2014,17.019976
GBR,20_24,2015,15.635670000000001
GBR,20_24,2016,14.983214000000002
GBR,20_24,2017,12.910425
GBR,20_24,2018,14.194826
GBR,20_24,2019,13.591121
GBR,15_29,2000,13.321187
GBR,15_29,2001,13.058864
GBR,15_29,2002,13.313820999999999
GBR,15_29,2003,13.649643
GBR,15_29,2004,13.463719000000001
GBR,15_29,2005,14.173507999999998
GBR,15_29,2006,15.114338
GBR,15_29,2007,14.935845
GBR,15_29,2008,14.753457000000001
GBR,15_29,2009,15.673460999999998
GBR,15_29,2010,15.931578
GBR,15_29,2011,15.501491
GBR,15_29,2012,16.287668
GBR,15_29,2013,15.588923000000001
GBR,15_29,2014,14.401425
GBR,15_29,2015,13.741446
GBR,15_29,2016,13.19285
GBR,15_29,2017,12.191374
GBR,15_29,2018,12.601758
GBR,15_29,2019,12.27737
USA,15_19,1997,7.070120299999999
USA,15_19,1998,7.3089933
USA,15_19,1999,7.3709893
USA,15_19,2000,7.001358
USA,15_19,2001,7.475353699999999
USA,15_19,2002,6.9336237999999994
USA,15_19,2003,7.0617676
USA,15_19,2004,6.8959131
USA,15_19,2005,6.105628500000001
USA,15_19,2006,6.6575742
USA,15_19,2007,6.590436500000001
USA,15_19,2008,7.6166186
USA,15_19,2009,8.7954292
USA,15_19,2010,7.649653900000001
USA,15_19,2011,7.1476121
USA,15_19,2012,7.660045599999999
USA,15_19,2013,8.4280987
USA,15_19,2014,7.6003852
USA,15_19,2015,7.0117421
USA,15_19,2016,7.2751832
USA,15_19,2017,7.2712975
USA,15_19,2018,7.1112556
USA,20_24,1997,15.053262
USA,20_24,1998,14.393699
USA,20_24,1999,15.107566
USA,20_24,2000,14.442835
USA,20_24,2001,15.606332
USA,20_24,2002,16.743038000000002
USA,20_24,2003,16.692667
USA,20_24,2004,16.871641
USA,20_24,2005,15.518863
USA,20_24,2006,15.601642000000002
USA,20_24,2007,16.215307
USA,20_24,2008,17.233847
USA,20_24,2009,20.073364
USA,20_24,2010,19.427807
USA,20_24,2011,18.496653
USA,20_24,2012,17.694813
USA,20_24,2013,18.775475
USA,20_24,2014,17.491091
USA,20_24,2015,15.754209
USA,20_24,2016,15.348238
USA,20_24,2017,14.248234
USA,20_24,2018,14.820635999999999
USA,15_29,1997,12.569969
USA,15_29,1998,12.225907000000001
USA,15_29,1999,12.555514
USA,15_29,2000,12.244109
USA,15_29,2001,13.33735
USA,15_29,2002,13.555201
USA,15_29,2003,14.292314999999999
USA,15_29,2004,13.935595000000001
USA,15_29,2005,13.13805
USA,15_29,2006,12.944772
USA,15_29,2007,13.182692999999999
USA,15_29,2008,14.720297
USA,15_29,2009,16.870991
USA,15_29,2010,16.131823999999998
USA,15_29,2011,15.853354999999999
USA,15_29,2012,15.19755
USA,15_29,2013,16.004404
USA,15_29,2014,15.047262
USA,15_29,2015,14.380192999999998
USA,15_29,2016,14.118049
USA,15_29,2017,13.280724
USA,15_29,2018,12.685773
